"value","reportDate","prettyValue","realty_id","Адрес","URL","Год.постройки","Этажность","Высота.потолков","Тип.перекрытий","Подъездов","Количество.лифтов","Квартир","Реновация","Аварийность","Детская.площадка","Спортивная.площадка","Расстояние.до.первой.станции","Расстояние.до.второй.станции","Расстояние.до.третьей.станции","Название.первой.станции","Название.второй.станции","Название.третьей.станции","Ближайшая.станция.после.тритмента.расстояние","Ближайшая.станция.после.тритмента","Ближайшая.станция.до.тритмента.расстояние","Ближайшая.станция.до.тритмента","Сокращение.расстояния","cumprod","discounted_value","Number.of.queries","treatment","weights","subclass"
260001,"2023-04-01","260 001 ₽/м²",74,"Москва, улица Академика Волгина, 19","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+19&totalArea=65.0&roomsCount=3&offerId=312577524&floor=floorOther&repairType=repairTypeCosmetic",1971,12,2.64,"Железобетонные",3,"6 пассажирских",143,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.5821,164339.169458315,9486,0,1,"613"
240079,"2023-05-01","240 079 ₽/м²",74,"Москва, улица Академика Волгина, 19","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+19&totalArea=65.0&roomsCount=3&offerId=312577524&floor=floorOther&repairType=repairTypeCosmetic",1971,12,2.64,"Железобетонные",3,"6 пассажирских",143,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.5821,151747.045066684,10085,0,1,"614"
239063,"2023-06-01","239 063 ₽/м²",74,"Москва, улица Академика Волгина, 19","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+19&totalArea=65.0&roomsCount=3&offerId=312577524&floor=floorOther&repairType=repairTypeCosmetic",1971,12,2.64,"Железобетонные",3,"6 пассажирских",143,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6062,148837.629186901,14051,0,1,"615"
240313,"2023-07-01","240 313 ₽/м²",74,"Москва, улица Академика Волгина, 19","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+19&totalArea=65.0&roomsCount=3&offerId=312577524&floor=floorOther&repairType=repairTypeCosmetic",1971,12,2.64,"Железобетонные",3,"6 пассажирских",143,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6062,149615.863528826,9180,0,1,"616"
240313,"2023-08-01","240 313 ₽/м²",74,"Москва, улица Академика Волгина, 19","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+19&totalArea=65.0&roomsCount=3&offerId=312577524&floor=floorOther&repairType=repairTypeCosmetic",1971,12,2.64,"Железобетонные",3,"6 пассажирских",143,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6062,149615.863528826,11598,0,1,"617"
240313,"2023-09-01","240 313 ₽/м²",74,"Москва, улица Академика Волгина, 19","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+19&totalArea=65.0&roomsCount=3&offerId=312577524&floor=floorOther&repairType=repairTypeCosmetic",1971,12,2.64,"Железобетонные",3,"6 пассажирских",143,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6539,145300.804159865,10264,0,1,"618"
317778,"2023-11-01","317 778 ₽/м²",74,"Москва, улица Академика Волгина, 19","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+19&totalArea=65.0&roomsCount=3&offerId=312577524&floor=floorOther&repairType=repairTypeCosmetic",1971,12,2.64,"Железобетонные",3,"6 пассажирских",143,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6539,192138.581534555,15790,0,1,"619"
347003,"2024-08-01","347 003 ₽/м²",74,"Москва, улица Академика Волгина, 19","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+19&totalArea=65.0&roomsCount=3&offerId=312577524&floor=floorOther&repairType=repairTypeCosmetic",1971,12,2.64,"Железобетонные",3,"6 пассажирских",143,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6539,209808.936453232,28204,0,1,"620"
328913,"2024-09-01","328 913 ₽/м²",74,"Москва, улица Академика Волгина, 19","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+19&totalArea=65.0&roomsCount=3&offerId=312577524&floor=floorOther&repairType=repairTypeCosmetic",1971,12,2.64,"Железобетонные",3,"6 пассажирских",143,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6769,196143.479038702,78510,0,1,"621"
289155,"2024-10-01","289 155 ₽/м²",74,"Москва, улица Академика Волгина, 19","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+19&totalArea=65.0&roomsCount=3&offerId=312577524&floor=floorOther&repairType=repairTypeCosmetic",1971,12,2.64,"Железобетонные",3,"6 пассажирских",143,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6769,172434.25368239,19733,0,1,"622"
228444,"2024-11-01","228 444 ₽/м²",74,"Москва, улица Академика Волгина, 19","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+19&totalArea=65.0&roomsCount=3&offerId=312577524&floor=floorOther&repairType=repairTypeCosmetic",1971,12,2.64,"Железобетонные",3,"6 пассажирских",143,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6769,136229.948118552,17202,0,1,"623"
227819,"2024-12-01","227 819 ₽/м²",74,"Москва, улица Академика Волгина, 19","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+19&totalArea=65.0&roomsCount=3&offerId=312577524&floor=floorOther&repairType=repairTypeCosmetic",1971,12,2.64,"Железобетонные",3,"6 пассажирских",143,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6248,140213.56474643,38138,0,1,"624"
268948,"2025-01-01","268 948 ₽/м²",74,"Москва, улица Академика Волгина, 19","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+19&totalArea=65.0&roomsCount=3&offerId=312577524&floor=floorOther&repairType=repairTypeCosmetic",1971,12,2.64,"Железобетонные",3,"6 пассажирских",143,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6248,165526.834071886,20747,0,1,"625"
264615,"2025-02-01","264 615 ₽/м²",74,"Москва, улица Академика Волгина, 19","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+19&totalArea=65.0&roomsCount=3&offerId=312577524&floor=floorOther&repairType=repairTypeCosmetic",1971,12,2.64,"Железобетонные",3,"6 пассажирских",143,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6248,162860.044313146,15638,0,1,"973"
266667,"2021-02-01","266 667 ₽/м²",75,"Москва, улица Академика Волгина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+17&totalArea=36.0&roomsCount=1&offerId=313352960&floor=floorOther&repairType=repairTypeEuro",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6248,164122.968980798,2360,0,1,"1055"
259259,"2021-03-01","259 259 ₽/м²",75,"Москва, улица Академика Волгина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+17&totalArea=36.0&roomsCount=1&offerId=313352960&floor=floorOther&repairType=repairTypeEuro",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.2618,205467.585988271,5047,0,1,"1056"
253259,"2021-04-01","253 259 ₽/м²",75,"Москва, улица Академика Волгина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+17&totalArea=36.0&roomsCount=1&offerId=313352960&floor=floorOther&repairType=repairTypeEuro",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.2618,200712.474243145,4886,0,1,"1057"
248067,"2021-05-01","248 067 ₽/м²",75,"Москва, улица Академика Волгина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+17&totalArea=36.0&roomsCount=1&offerId=313352960&floor=floorOther&repairType=repairTypeEuro",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.2618,196597.717546362,3581,0,1,"1058"
253333,"2021-06-01","253 333 ₽/м²",75,"Москва, улица Академика Волгина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+17&totalArea=36.0&roomsCount=1&offerId=313352960&floor=floorOther&repairType=repairTypeEuro",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.3949,181613.735751667,8302,0,1,"1059"
263333,"2021-10-01","263 333 ₽/м²",75,"Москва, улица Академика Волгина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+17&totalArea=36.0&roomsCount=1&offerId=313352960&floor=floorOther&repairType=repairTypeEuro",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.3949,188782.708437881,3829,0,1,"1060"
263333,"2021-11-01","263 333 ₽/м²",75,"Москва, улица Академика Волгина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+17&totalArea=36.0&roomsCount=1&offerId=313352960&floor=floorOther&repairType=repairTypeEuro",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.3949,188782.708437881,5839,0,1,"1061"
265487,"2022-08-01","265 487 ₽/м²",75,"Москва, улица Академика Волгина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+17&totalArea=36.0&roomsCount=1&offerId=313352960&floor=floorOther&repairType=repairTypeEuro",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.3949,190326.905154491,6974,0,1,"1062"
252212,"2022-09-01","252 212 ₽/м²",75,"Москва, улица Академика Волгина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+17&totalArea=36.0&roomsCount=1&offerId=313352960&floor=floorOther&repairType=repairTypeEuro",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.5985,157780.419142947,6155,0,1,"1063"
270046,"2022-10-01","270 046 ₽/м²",75,"Москва, улица Академика Волгина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+17&totalArea=36.0&roomsCount=1&offerId=313352960&floor=floorOther&repairType=repairTypeEuro",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.5985,168937.128558023,14684,0,1,"1064"
254438,"2022-11-01","254 438 ₽/м²",75,"Москва, улица Академика Волгина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+17&totalArea=36.0&roomsCount=1&offerId=313352960&floor=floorOther&repairType=repairTypeEuro",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.5985,159172.974663747,24961,0,1,"1065"
230088,"2022-12-01","230 088 ₽/м²",75,"Москва, улица Академика Волгина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+17&totalArea=36.0&roomsCount=1&offerId=313352960&floor=floorOther&repairType=repairTypeEuro",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6162,142363.568865239,17100,0,1,"1066"
301019,"2023-04-01","301 019 ₽/м²",75,"Москва, улица Академика Волгина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+17&totalArea=36.0&roomsCount=1&offerId=313352960&floor=floorOther&repairType=repairTypeEuro",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6162,186251.082786784,9486,0,1,"1067"
301019,"2023-05-01","301 019 ₽/м²",75,"Москва, улица Академика Волгина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+17&totalArea=36.0&roomsCount=1&offerId=313352960&floor=floorOther&repairType=repairTypeEuro",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6162,186251.082786784,10085,0,1,"1068"
335065,"2023-09-01","335 065 ₽/м²",75,"Москва, улица Академика Волгина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+17&totalArea=36.0&roomsCount=1&offerId=313352960&floor=floorOther&repairType=repairTypeEuro",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6539,202590.845879436,10264,0,1,"1069"
385714,"2023-10-01","385 714 ₽/м²",75,"Москва, улица Академика Волгина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+17&totalArea=36.0&roomsCount=1&offerId=313352960&floor=floorOther&repairType=repairTypeEuro",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6539,233214.825563819,14628,0,1,"1070"
281356,"2024-01-01","281 356 ₽/м²",75,"Москва, улица Академика Волгина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+17&totalArea=36.0&roomsCount=1&offerId=313352960&floor=floorOther&repairType=repairTypeEuro",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6539,170116.693875083,19351,0,1,"1071"
310606,"2024-02-01","310 606 ₽/м²",75,"Москва, улица Академика Волгина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+17&totalArea=36.0&roomsCount=1&offerId=313352960&floor=floorOther&repairType=repairTypeEuro",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6539,187802.164580688,15252,0,1,"1072"
265531,"2024-03-01","265 531 ₽/м²",75,"Москва, улица Академика Волгина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+17&totalArea=36.0&roomsCount=1&offerId=313352960&floor=floorOther&repairType=repairTypeEuro",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Нет","Нет",473,1124,2031,"Университет Дружбы Народов","Беляево","Калужская",473,"Университет Дружбы Народов",1124,"Беляево",651,1.6694,159057.745297712,15879,0,1,"1073"
