value,reportDate,prettyValue,realty_id
268750.0,2023-10-01,268 750 ₽/м²,59
316072.0,2023-11-01,316 072 ₽/м²,59
357143.0,2023-12-01,357 143 ₽/м²,59
357143.0,2024-01-01,357 143 ₽/м²,59
282500.0,2024-07-01,282 500 ₽/м²,59
284167.0,2024-08-01,284 167 ₽/м²,59
282500.0,2024-09-01,282 500 ₽/м²,59
279286.0,2024-10-01,279 286 ₽/м²,59
278452.0,2024-11-01,278 452 ₽/м²,59
269167.0,2024-12-01,269 167 ₽/м²,59
272500.0,2025-01-01,272 500 ₽/м²,59
186914.0,2020-02-01,186 914 ₽/м²,60
164407.0,2020-03-01,164 407 ₽/м²,60
198148.0,2020-06-01,198 148 ₽/м²,60
209295.0,2020-07-01,209 295 ₽/м²,60
204285.0,2020-08-01,204 285 ₽/м²,60
192593.0,2020-09-01,192 593 ₽/м²,60
207283.0,2020-10-01,207 283 ₽/м²,60
221973.0,2020-11-01,221 973 ₽/м²,60
221973.0,2020-12-01,221 973 ₽/м²,60
247706.0,2021-02-01,247 706 ₽/м²,60
240827.0,2021-03-01,240 827 ₽/м²,60
234295.0,2021-04-01,234 295 ₽/м²,60
232955.0,2021-05-01,232 955 ₽/м²,60
237149.0,2021-06-01,237 149 ₽/м²,60
241089.0,2021-07-01,241 089 ₽/м²,60
243518.0,2021-08-01,243 518 ₽/м²,60
245403.0,2021-09-01,245 403 ₽/м²,60
273727.0,2021-10-01,273 727 ₽/м²,60
269814.0,2021-11-01,269 814 ₽/м²,60
257938.0,2021-12-01,257 938 ₽/м²,60
243166.0,2022-01-01,243 166 ₽/м²,60
245134.0,2022-02-01,245 134 ₽/м²,60
254640.0,2022-03-01,254 640 ₽/м²,60
228063.0,2022-04-01,228 063 ₽/м²,60
231301.0,2022-05-01,231 301 ₽/м²,60
244016.0,2022-06-01,244 016 ₽/м²,60
237416.0,2022-07-01,237 416 ₽/м²,60
177998.0,2022-08-01,177 998 ₽/м²,60
342105.0,2022-11-01,342 105 ₽/м²,60
342105.0,2022-12-01,342 105 ₽/м²,60
342105.0,2023-01-01,342 105 ₽/м²,60
328947.0,2023-02-01,328 947 ₽/м²,60
282270.0,2023-03-01,282 270 ₽/м²,60
322741.0,2023-04-01,322 741 ₽/м²,60
322741.0,2023-05-01,322 741 ₽/м²,60
416667.0,2023-06-01,416 667 ₽/м²,60
393333.0,2023-07-01,393 333 ₽/м²,60
314286.0,2023-08-01,314 286 ₽/м²,60
309796.0,2023-09-01,309 796 ₽/м²,60
308200.0,2023-10-01,308 200 ₽/м²,60
285283.0,2023-11-01,285 283 ₽/м²,60
301460.0,2023-12-01,301 460 ₽/м²,60
299695.0,2024-01-01,299 695 ₽/м²,60
306996.0,2024-02-01,306 996 ₽/м²,60
302299.0,2024-03-01,302 299 ₽/м²,60
290115.0,2024-04-01,290 115 ₽/м²,60
288823.0,2024-05-01,288 823 ₽/м²,60
300192.0,2024-06-01,300 192 ₽/м²,60
298842.0,2024-07-01,298 842 ₽/м²,60
297912.0,2024-08-01,297 912 ₽/м²,60
315098.0,2024-09-01,315 098 ₽/м²,60
306412.0,2024-10-01,306 412 ₽/м²,60
320498.0,2024-11-01,320 498 ₽/м²,60
331927.0,2024-12-01,331 927 ₽/м²,60
324405.0,2025-01-01,324 405 ₽/м²,60
167957.0,2020-02-01,167 957 ₽/м²,61
138462.0,2020-03-01,138 462 ₽/м²,61
164626.0,2020-07-01,164 626 ₽/м²,61
210854.0,2020-08-01,210 854 ₽/м²,61
216214.0,2020-09-01,216 214 ₽/м²,61
213120.0,2020-10-01,213 120 ₽/м²,61
213120.0,2020-11-01,213 120 ₽/м²,61
213120.0,2020-12-01,213 120 ₽/м²,61
227778.0,2021-01-01,227 778 ₽/м²,61
241667.0,2021-02-01,241 667 ₽/м²,61
242262.0,2021-03-01,242 262 ₽/м²,61
238065.0,2021-04-01,238 065 ₽/м²,61
234463.0,2021-05-01,234 463 ₽/м²,61
229944.0,2021-06-01,229 944 ₽/м²,61
294872.0,2021-10-01,294 872 ₽/м²,61
294872.0,2021-11-01,294 872 ₽/м²,61
382500.0,2022-06-01,382 500 ₽/м²,61
350000.0,2022-07-01,350 000 ₽/м²,61
350000.0,2022-08-01,350 000 ₽/м²,61
350000.0,2022-09-01,350 000 ₽/м²,61
337500.0,2022-10-01,337 500 ₽/м²,61
337500.0,2022-11-01,337 500 ₽/м²,61
312500.0,2022-12-01,312 500 ₽/м²,61
290107.0,2023-02-01,290 107 ₽/м²,61
282086.0,2023-03-01,282 086 ₽/м²,61
282086.0,2023-04-01,282 086 ₽/м²,61
270563.0,2023-07-01,270 563 ₽/м²,61
291081.0,2023-08-01,291 081 ₽/м²,61
288985.0,2023-09-01,288 985 ₽/м²,61
314448.0,2023-10-01,314 448 ₽/м²,61
311323.0,2023-11-01,311 323 ₽/м²,61
308823.0,2023-12-01,308 823 ₽/м²,61
293209.0,2024-01-01,293 209 ₽/м²,61
320078.0,2024-02-01,320 078 ₽/м²,61
260000.0,2024-03-01,260 000 ₽/м²,61
285818.0,2024-04-01,285 818 ₽/м²,61
288436.0,2024-05-01,288 436 ₽/м²,61
257500.0,2024-06-01,257 500 ₽/м²,61
296188.0,2024-08-01,296 188 ₽/м²,61
309384.0,2024-09-01,309 384 ₽/м²,61
316716.0,2024-10-01,316 716 ₽/м²,61
316716.0,2024-11-01,316 716 ₽/м²,61
316716.0,2024-12-01,316 716 ₽/м²,61
316716.0,2025-01-01,316 716 ₽/м²,61
224528.0,2020-02-01,224 528 ₽/м²,62
215887.0,2020-03-01,215 887 ₽/м²,62
224528.0,2020-04-01,224 528 ₽/м²,62
224528.0,2020-05-01,224 528 ₽/м²,62
224528.0,2020-06-01,224 528 ₽/м²,62
275281.0,2021-04-01,275 281 ₽/м²,62
272514.0,2021-05-01,272 514 ₽/м²,62
272958.0,2021-06-01,272 958 ₽/м²,62
295152.0,2021-07-01,295 152 ₽/м²,62
295152.0,2021-08-01,295 152 ₽/м²,62
295152.0,2021-09-01,295 152 ₽/м²,62
304065.0,2021-10-01,304 065 ₽/м²,62
283286.0,2021-11-01,283 286 ₽/м²,62
275155.0,2021-12-01,275 155 ₽/м²,62
284748.0,2022-01-01,284 748 ₽/м²,62
312514.0,2022-02-01,312 514 ₽/м²,62
299961.0,2022-03-01,299 961 ₽/м²,62
303455.0,2022-04-01,303 455 ₽/м²,62
285823.0,2022-05-01,285 823 ₽/м²,62
272159.0,2022-06-01,272 159 ₽/м²,62
272192.0,2022-07-01,272 192 ₽/м²,62
278793.0,2022-08-01,278 793 ₽/м²,62
276836.0,2022-09-01,276 836 ₽/м²,62
265347.0,2022-10-01,265 347 ₽/м²,62
335294.0,2023-01-01,335 294 ₽/м²,62
333987.0,2023-02-01,333 987 ₽/м²,62
316040.0,2023-03-01,316 040 ₽/м²,62
316040.0,2023-04-01,316 040 ₽/м²,62
296786.0,2023-05-01,296 786 ₽/м²,62
282057.0,2023-06-01,282 057 ₽/м²,62
311331.0,2023-07-01,311 331 ₽/м²,62
333333.0,2023-08-01,333 333 ₽/м²,62
304348.0,2023-09-01,304 348 ₽/м²,62
304061.0,2023-10-01,304 061 ₽/м²,62
314823.0,2023-11-01,314 823 ₽/м²,62
325504.0,2023-12-01,325 504 ₽/м²,62
322618.0,2024-01-01,322 618 ₽/м²,62
317285.0,2024-02-01,317 285 ₽/м²,62
327973.0,2024-03-01,327 973 ₽/м²,62
325083.0,2024-04-01,325 083 ₽/м²,62
321231.0,2024-05-01,321 231 ₽/м²,62
315871.0,2024-06-01,315 871 ₽/м²,62
313428.0,2024-07-01,313 428 ₽/м²,62
323184.0,2024-08-01,323 184 ₽/м²,62
335379.0,2024-09-01,335 379 ₽/м²,62
335298.0,2024-10-01,335 298 ₽/м²,62
327363.0,2024-11-01,327 363 ₽/м²,62
331713.0,2024-12-01,331 713 ₽/м²,62
345131.0,2025-01-01,345 131 ₽/м²,62
261278.0,2020-02-01,261 278 ₽/м²,63
267077.0,2020-03-01,267 077 ₽/м²,63
264092.0,2020-04-01,264 092 ₽/м²,63
261854.0,2020-05-01,261 854 ₽/м²,63
260965.0,2020-06-01,260 965 ₽/м²,63
265012.0,2020-07-01,265 012 ₽/м²,63
261299.0,2020-08-01,261 299 ₽/м²,63
248605.0,2020-09-01,248 605 ₽/м²,63
260275.0,2020-10-01,260 275 ₽/м²,63
283933.0,2020-11-01,283 933 ₽/м²,63
278873.0,2020-12-01,278 873 ₽/м²,63
288764.0,2021-01-01,288 764 ₽/м²,63
294878.0,2021-02-01,294 878 ₽/м²,63
303366.0,2021-03-01,303 366 ₽/м²,63
284953.0,2021-04-01,284 953 ₽/м²,63
294616.0,2021-05-01,294 616 ₽/м²,63
306002.0,2021-06-01,306 002 ₽/м²,63
297488.0,2021-07-01,297 488 ₽/м²,63
308632.0,2021-08-01,308 632 ₽/м²,63
337100.0,2021-09-01,337 100 ₽/м²,63
339676.0,2021-10-01,339 676 ₽/м²,63
341197.0,2021-11-01,341 197 ₽/м²,63
331464.0,2021-12-01,331 464 ₽/м²,63
358878.0,2022-01-01,358 878 ₽/м²,63
350632.0,2022-02-01,350 632 ₽/м²,63
356722.0,2022-03-01,356 722 ₽/м²,63
353012.0,2022-05-01,353 012 ₽/м²,63
359939.0,2022-06-01,359 939 ₽/м²,63
356983.0,2022-07-01,356 983 ₽/м²,63
348925.0,2022-08-01,348 925 ₽/м²,63
351515.0,2022-09-01,351 515 ₽/м²,63
350055.0,2022-10-01,350 055 ₽/м²,63
337908.0,2022-11-01,337 908 ₽/м²,63
331476.0,2022-12-01,331 476 ₽/м²,63
330346.0,2023-01-01,330 346 ₽/м²,63
334676.0,2023-02-01,334 676 ₽/м²,63
332115.0,2023-03-01,332 115 ₽/м²,63
337573.0,2023-04-01,337 573 ₽/м²,63
347548.0,2023-05-01,347 548 ₽/м²,63
347548.0,2023-06-01,347 548 ₽/м²,63
355954.0,2023-07-01,355 954 ₽/м²,63
360210.0,2023-08-01,360 210 ₽/м²,63
380376.0,2023-09-01,380 376 ₽/м²,63
373697.0,2023-10-01,373 697 ₽/м²,63
377193.0,2023-11-01,377 193 ₽/м²,63
398713.0,2023-12-01,398 713 ₽/м²,63
398713.0,2024-01-01,398 713 ₽/м²,63
361351.0,2024-02-01,361 351 ₽/м²,63
359571.0,2024-03-01,359 571 ₽/м²,63
349938.0,2024-04-01,349 938 ₽/м²,63
349875.0,2024-05-01,349 875 ₽/м²,63
390151.0,2024-06-01,390 151 ₽/м²,63
382948.0,2024-07-01,382 948 ₽/м²,63
371556.0,2024-08-01,371 556 ₽/м²,63
380897.0,2024-09-01,380 897 ₽/м²,63
358893.0,2024-10-01,358 893 ₽/м²,63
359756.0,2024-11-01,359 756 ₽/м²,63
419625.0,2024-12-01,419 625 ₽/м²,63
440313.0,2025-01-01,440 313 ₽/м²,63
119718.0,2020-06-01,119 718 ₽/м²,64
266346.0,2022-01-01,266 346 ₽/м²,64
265469.0,2022-02-01,265 469 ₽/м²,64
259526.0,2022-03-01,259 526 ₽/м²,64
273508.0,2022-04-01,273 508 ₽/м²,64
247308.0,2022-05-01,247 308 ₽/м²,64
261881.0,2022-06-01,261 881 ₽/м²,64
262178.0,2022-07-01,262 178 ₽/м²,64
298699.0,2022-08-01,298 699 ₽/м²,64
265776.0,2022-09-01,265 776 ₽/м²,64
262775.0,2022-10-01,262 775 ₽/м²,64
246072.0,2022-11-01,246 072 ₽/м²,64
369231.0,2022-12-01,369 231 ₽/м²,64
246077.0,2023-01-01,246 077 ₽/м²,64
254712.0,2023-02-01,254 712 ₽/м²,64
244652.0,2023-03-01,244 652 ₽/м²,64
384615.0,2023-04-01,384 615 ₽/м²,64
384615.0,2023-05-01,384 615 ₽/м²,64
265355.0,2023-11-01,265 355 ₽/м²,64
256406.0,2023-12-01,256 406 ₽/м²,64
280549.0,2024-01-01,280 549 ₽/м²,64
279688.0,2024-02-01,279 688 ₽/м²,64
268520.0,2024-03-01,268 520 ₽/м²,64
261260.0,2024-04-01,261 260 ₽/м²,64
262408.0,2024-05-01,262 408 ₽/м²,64
250000.0,2024-06-01,250 000 ₽/м²,64
250000.0,2024-07-01,250 000 ₽/м²,64
234899.0,2024-08-01,234 899 ₽/м²,64
285485.0,2024-09-01,285 485 ₽/м²,64
290814.0,2024-10-01,290 814 ₽/м²,64
285398.0,2024-11-01,285 398 ₽/м²,64
261062.0,2024-12-01,261 062 ₽/м²,64
261062.0,2025-01-01,261 062 ₽/м²,64
174721.0,2020-02-01,174 721 ₽/м²,65
177733.0,2020-03-01,177 733 ₽/м²,65
171073.0,2020-04-01,171 073 ₽/м²,65
169716.0,2020-05-01,169 716 ₽/м²,65
170999.0,2020-06-01,170 999 ₽/м²,65
180546.0,2020-07-01,180 546 ₽/м²,65
175985.0,2020-08-01,175 985 ₽/м²,65
156234.0,2020-09-01,156 234 ₽/м²,65
181759.0,2020-10-01,181 759 ₽/м²,65
189887.0,2020-11-01,189 887 ₽/м²,65
190779.0,2020-12-01,190 779 ₽/м²,65
190779.0,2021-01-01,190 779 ₽/м²,65
205117.0,2021-02-01,205 117 ₽/м²,65
193958.0,2021-03-01,193 958 ₽/м²,65
206651.0,2021-04-01,206 651 ₽/м²,65
215458.0,2021-05-01,215 458 ₽/м²,65
235981.0,2021-06-01,235 981 ₽/м²,65
256964.0,2021-07-01,256 964 ₽/м²,65
253046.0,2021-08-01,253 046 ₽/м²,65
236916.0,2021-09-01,236 916 ₽/м²,65
247015.0,2021-10-01,247 015 ₽/м²,65
252883.0,2021-11-01,252 883 ₽/м²,65
241723.0,2021-12-01,241 723 ₽/м²,65
253202.0,2022-01-01,253 202 ₽/м²,65
277888.0,2022-02-01,277 888 ₽/м²,65
262362.0,2022-03-01,262 362 ₽/м²,65
272366.0,2022-04-01,272 366 ₽/м²,65
270058.0,2022-05-01,270 058 ₽/м²,65
259942.0,2022-06-01,259 942 ₽/м²,65
259418.0,2022-07-01,259 418 ₽/м²,65
249076.0,2022-08-01,249 076 ₽/м²,65
244479.0,2022-09-01,244 479 ₽/м²,65
236024.0,2022-10-01,236 024 ₽/м²,65
218498.0,2022-11-01,218 498 ₽/м²,65
223889.0,2022-12-01,223 889 ₽/м²,65
226376.0,2023-01-01,226 376 ₽/м²,65
230441.0,2023-02-01,230 441 ₽/м²,65
242362.0,2023-03-01,242 362 ₽/м²,65
249433.0,2023-04-01,249 433 ₽/м²,65
257766.0,2023-05-01,257 766 ₽/м²,65
258743.0,2023-06-01,258 743 ₽/м²,65
243428.0,2023-07-01,243 428 ₽/м²,65
220669.0,2023-08-01,220 669 ₽/м²,65
207628.0,2023-09-01,207 628 ₽/м²,65
206016.0,2023-10-01,206 016 ₽/м²,65
216771.0,2023-11-01,216 771 ₽/м²,65
277778.0,2023-12-01,277 778 ₽/м²,65
283951.0,2024-02-01,283 951 ₽/м²,65
283951.0,2024-03-01,283 951 ₽/м²,65
285068.0,2024-04-01,285 068 ₽/м²,65
264979.0,2024-05-01,264 979 ₽/м²,65
261355.0,2024-06-01,261 355 ₽/м²,65
283884.0,2024-07-01,283 884 ₽/м²,65
282526.0,2024-08-01,282 526 ₽/м²,65
282526.0,2024-09-01,282 526 ₽/м²,65
272608.0,2024-10-01,272 608 ₽/м²,65
275545.0,2024-11-01,275 545 ₽/м²,65
267192.0,2024-12-01,267 192 ₽/м²,65
267854.0,2025-01-01,267 854 ₽/м²,65
203125.0,2020-07-01,203 125 ₽/м²,66
192630.0,2020-08-01,192 630 ₽/м²,66
223438.0,2020-09-01,223 438 ₽/м²,66
272727.0,2021-09-01,272 727 ₽/м²,66
280374.0,2021-10-01,280 374 ₽/м²,66
251977.0,2021-11-01,251 977 ₽/м²,66
237778.0,2021-12-01,237 778 ₽/м²,66
237778.0,2022-01-01,237 778 ₽/м²,66
237778.0,2022-02-01,237 778 ₽/м²,66
220000.0,2022-03-01,220 000 ₽/м²,66
260912.0,2022-04-01,260 912 ₽/м²,66
293478.0,2022-05-01,293 478 ₽/м²,66
293478.0,2022-06-01,293 478 ₽/м²,66
261905.0,2022-09-01,261 905 ₽/м²,66
261905.0,2022-10-01,261 905 ₽/м²,66
248396.0,2022-11-01,248 396 ₽/м²,66
248396.0,2022-12-01,248 396 ₽/м²,66
238783.0,2023-01-01,238 783 ₽/м²,66
236553.0,2023-02-01,236 553 ₽/м²,66
235583.0,2023-03-01,235 583 ₽/м²,66
228298.0,2023-04-01,228 298 ₽/м²,66
238255.0,2023-05-01,238 255 ₽/м²,66
324399.0,2023-09-01,324 399 ₽/м²,66
319882.0,2023-10-01,319 882 ₽/м²,66
309675.0,2023-11-01,309 675 ₽/м²,66
297263.0,2023-12-01,297 263 ₽/м²,66
272545.0,2024-01-01,272 545 ₽/м²,66
266848.0,2024-02-01,266 848 ₽/м²,66
257549.0,2024-03-01,257 549 ₽/м²,66
253870.0,2024-04-01,253 870 ₽/м²,66
266151.0,2024-05-01,266 151 ₽/м²,66
280374.0,2024-06-01,280 374 ₽/м²,66
242378.0,2024-07-01,242 378 ₽/м²,66
234756.0,2024-08-01,234 756 ₽/м²,66
227135.0,2024-09-01,227 135 ₽/м²,66
221037.0,2024-10-01,221 037 ₽/м²,66
221037.0,2025-01-01,221 037 ₽/м²,66
178182.0,2020-02-01,178 182 ₽/м²,67
183429.0,2020-03-01,183 429 ₽/м²,67
174576.0,2020-04-01,174 576 ₽/м²,67
168101.0,2020-05-01,168 101 ₽/м²,67
166803.0,2020-06-01,166 803 ₽/м²,67
167482.0,2020-07-01,167 482 ₽/м²,67
171209.0,2020-08-01,171 209 ₽/м²,67
181084.0,2020-09-01,181 084 ₽/м²,67
199887.0,2020-10-01,199 887 ₽/м²,67
201422.0,2020-11-01,201 422 ₽/м²,67
203390.0,2021-01-01,203 390 ₽/м²,67
238197.0,2021-04-01,238 197 ₽/м²,67
221142.0,2021-05-01,221 142 ₽/м²,67
219470.0,2021-06-01,219 470 ₽/м²,67
227623.0,2021-07-01,227 623 ₽/м²,67
227773.0,2021-08-01,227 773 ₽/м²,67
245464.0,2021-09-01,245 464 ₽/м²,67
276565.0,2021-10-01,276 565 ₽/м²,67
244995.0,2021-11-01,244 995 ₽/м²,67
246923.0,2021-12-01,246 923 ₽/м²,67
268930.0,2022-01-01,268 930 ₽/м²,67
271124.0,2022-02-01,271 124 ₽/м²,67
297921.0,2022-03-01,297 921 ₽/м²,67
300000.0,2022-04-01,300 000 ₽/м²,67
267160.0,2022-06-01,267 160 ₽/м²,67
294281.0,2022-07-01,294 281 ₽/м²,67
312107.0,2022-08-01,312 107 ₽/м²,67
292345.0,2022-09-01,292 345 ₽/м²,67
277913.0,2022-10-01,277 913 ₽/м²,67
259085.0,2022-11-01,259 085 ₽/м²,67
252211.0,2022-12-01,252 211 ₽/м²,67
250754.0,2023-01-01,250 754 ₽/м²,67
242489.0,2023-02-01,242 489 ₽/м²,67
228220.0,2023-03-01,228 220 ₽/м²,67
224666.0,2023-04-01,224 666 ₽/м²,67
223766.0,2023-05-01,223 766 ₽/м²,67
251911.0,2023-06-01,251 911 ₽/м²,67
263280.0,2023-07-01,263 280 ₽/м²,67
259711.0,2023-08-01,259 711 ₽/м²,67
270947.0,2023-09-01,270 947 ₽/м²,67
290128.0,2023-10-01,290 128 ₽/м²,67
268090.0,2023-11-01,268 090 ₽/м²,67
269727.0,2023-12-01,269 727 ₽/м²,67
257522.0,2024-01-01,257 522 ₽/м²,67
261827.0,2024-02-01,261 827 ₽/м²,67
274432.0,2024-03-01,274 432 ₽/м²,67
278629.0,2024-04-01,278 629 ₽/м²,67
268757.0,2024-05-01,268 757 ₽/м²,67
280331.0,2024-06-01,280 331 ₽/м²,67
261097.0,2024-07-01,261 097 ₽/м²,67
259719.0,2024-08-01,259 719 ₽/м²,67
275930.0,2024-09-01,275 930 ₽/м²,67
295811.0,2024-10-01,295 811 ₽/м²,67
288566.0,2024-11-01,288 566 ₽/м²,67
264005.0,2024-12-01,264 005 ₽/м²,67
272240.0,2025-01-01,272 240 ₽/м²,67
191450.0,2020-07-01,191 450 ₽/м²,68
191450.0,2020-08-01,191 450 ₽/м²,68
193717.0,2021-01-01,193 717 ₽/м²,68
279412.0,2021-11-01,279 412 ₽/м²,68
273897.0,2021-12-01,273 897 ₽/м²,68
284354.0,2022-05-01,284 354 ₽/м²,68
284354.0,2022-06-01,284 354 ₽/м²,68
275000.0,2022-10-01,275 000 ₽/м²,68
262497.0,2022-11-01,262 497 ₽/м²,68
256759.0,2022-12-01,256 759 ₽/м²,68
274450.0,2023-01-01,274 450 ₽/м²,68
254768.0,2023-02-01,254 768 ₽/м²,68
229506.0,2023-03-01,229 506 ₽/м²,68
250681.0,2023-04-01,250 681 ₽/м²,68
250681.0,2023-05-01,250 681 ₽/м²,68
243869.0,2023-06-01,243 869 ₽/м²,68
243869.0,2023-07-01,243 869 ₽/м²,68
243869.0,2023-08-01,243 869 ₽/м²,68
302861.0,2024-07-01,302 861 ₽/м²,68
292916.0,2024-08-01,292 916 ₽/м²,68
265668.0,2024-09-01,265 668 ₽/м²,68
263624.0,2024-10-01,263 624 ₽/м²,68
243188.0,2024-11-01,243 188 ₽/м²,68
243415.0,2024-12-01,243 415 ₽/м²,68
231608.0,2025-01-01,231 608 ₽/м²,68
182692.0,2020-02-01,182 692 ₽/м²,69
182692.0,2020-03-01,182 692 ₽/м²,69
183495.0,2020-07-01,183 495 ₽/м²,69
184559.0,2020-08-01,184 559 ₽/м²,69
179167.0,2020-09-01,179 167 ₽/м²,69
175000.0,2020-10-01,175 000 ₽/м²,69
176232.0,2020-11-01,176 232 ₽/м²,69
176232.0,2020-12-01,176 232 ₽/м²,69
180000.0,2021-01-01,180 000 ₽/м²,69
180000.0,2021-02-01,180 000 ₽/м²,69
206383.0,2021-03-01,206 383 ₽/м²,69
193069.0,2021-04-01,193 069 ₽/м²,69
193069.0,2021-05-01,193 069 ₽/м²,69
209634.0,2021-06-01,209 634 ₽/м²,69
210325.0,2021-08-01,210 325 ₽/м²,69
210325.0,2021-09-01,210 325 ₽/м²,69
235977.0,2022-08-01,235 977 ₽/м²,69
235977.0,2022-09-01,235 977 ₽/м²,69
235977.0,2022-10-01,235 977 ₽/м²,69
241675.0,2022-11-01,241 675 ₽/м²,69
233982.0,2022-12-01,233 982 ₽/м²,69
232092.0,2023-01-01,232 092 ₽/м²,69
228311.0,2023-02-01,228 311 ₽/м²,69
222640.0,2023-03-01,222 640 ₽/м²,69
212766.0,2023-04-01,212 766 ₽/м²,69
209865.0,2023-05-01,209 865 ₽/м²,69
209865.0,2023-06-01,209 865 ₽/м²,69
209865.0,2023-07-01,209 865 ₽/м²,69
244262.0,2024-05-01,244 262 ₽/м²,69
244262.0,2024-06-01,244 262 ₽/м²,69
244262.0,2024-09-01,244 262 ₽/м²,69
232247.0,2024-10-01,232 247 ₽/м²,69
232247.0,2024-11-01,232 247 ₽/м²,69
232134.0,2024-12-01,232 134 ₽/м²,69
226563.0,2025-01-01,226 563 ₽/м²,69
179848.0,2020-02-01,179 848 ₽/м²,70
184286.0,2020-03-01,184 286 ₽/м²,70
188889.0,2020-08-01,188 889 ₽/м²,70
165746.0,2020-09-01,165 746 ₽/м²,70
213586.0,2021-02-01,213 586 ₽/м²,70
223013.0,2021-03-01,223 013 ₽/м²,70
226231.0,2021-04-01,226 231 ₽/м²,70
223174.0,2021-05-01,223 174 ₽/м²,70
242857.0,2021-06-01,242 857 ₽/м²,70
216149.0,2021-07-01,216 149 ₽/м²,70
230212.0,2021-08-01,230 212 ₽/м²,70
235187.0,2021-09-01,235 187 ₽/м²,70
264516.0,2021-10-01,264 516 ₽/м²,70
247716.0,2021-11-01,247 716 ₽/м²,70
247716.0,2021-12-01,247 716 ₽/м²,70
228618.0,2022-01-01,228 618 ₽/м²,70
228618.0,2022-02-01,228 618 ₽/м²,70
265928.0,2022-03-01,265 928 ₽/м²,70
208333.0,2022-06-01,208 333 ₽/м²,70
195833.0,2022-07-01,195 833 ₽/м²,70
195833.0,2022-08-01,195 833 ₽/м²,70
250000.0,2022-10-01,250 000 ₽/м²,70
271016.0,2022-11-01,271 016 ₽/м²,70
245303.0,2022-12-01,245 303 ₽/м²,70
250000.0,2023-02-01,250 000 ₽/м²,70
240367.0,2023-03-01,240 367 ₽/м²,70
269029.0,2023-04-01,269 029 ₽/м²,70
247424.0,2023-05-01,247 424 ₽/м²,70
235059.0,2023-06-01,235 059 ₽/м²,70
233690.0,2023-07-01,233 690 ₽/м²,70
237185.0,2023-08-01,237 185 ₽/м²,70
258863.0,2023-09-01,258 863 ₽/м²,70
250738.0,2023-10-01,250 738 ₽/м²,70
209331.0,2023-11-01,209 331 ₽/м²,70
279412.0,2023-12-01,279 412 ₽/м²,70
278824.0,2024-01-01,278 824 ₽/м²,70
278749.0,2024-02-01,278 749 ₽/м²,70
295186.0,2024-03-01,295 186 ₽/м²,70
258904.0,2024-04-01,258 904 ₽/м²,70
261557.0,2024-05-01,261 557 ₽/м²,70
265404.0,2024-06-01,265 404 ₽/м²,70
297601.0,2024-07-01,297 601 ₽/м²,70
307018.0,2024-08-01,307 018 ₽/м²,70
273775.0,2024-09-01,273 775 ₽/м²,70
270076.0,2024-10-01,270 076 ₽/м²,70
251092.0,2024-11-01,251 092 ₽/м²,70
269166.0,2024-12-01,269 166 ₽/м²,70
265620.0,2025-01-01,265 620 ₽/м²,70
154902.0,2020-02-01,154 902 ₽/м²,71
168627.0,2020-05-01,168 627 ₽/м²,71
162882.0,2020-06-01,162 882 ₽/м²,71
160577.0,2020-07-01,160 577 ₽/м²,71
160336.0,2020-08-01,160 336 ₽/м²,71
197451.0,2020-12-01,197 451 ₽/м²,71
197451.0,2021-01-01,197 451 ₽/м²,71
200115.0,2021-02-01,200 115 ₽/м²,71
210295.0,2021-03-01,210 295 ₽/м²,71
210295.0,2021-04-01,210 295 ₽/м²,71
210295.0,2021-05-01,210 295 ₽/м²,71
199341.0,2021-06-01,199 341 ₽/м²,71
205931.0,2021-07-01,205 931 ₽/м²,71
215745.0,2021-08-01,215 745 ₽/м²,71
242868.0,2021-09-01,242 868 ₽/м²,71
214617.0,2021-10-01,214 617 ₽/м²,71
213240.0,2021-11-01,213 240 ₽/м²,71
208646.0,2021-12-01,208 646 ₽/м²,71
242647.0,2024-07-01,242 647 ₽/м²,71
235294.0,2024-08-01,235 294 ₽/м²,71
227941.0,2024-09-01,227 941 ₽/м²,71
224137.0,2024-10-01,224 137 ₽/м²,71
223855.0,2024-11-01,223 855 ₽/м²,71
227541.0,2024-12-01,227 541 ₽/м²,71
216308.0,2025-01-01,216 308 ₽/м²,71
163725.0,2020-02-01,163 725 ₽/м²,72
163725.0,2020-03-01,163 725 ₽/м²,72
200000.0,2020-06-01,200 000 ₽/м²,72
197826.0,2020-07-01,197 826 ₽/м²,72
178161.0,2020-08-01,178 161 ₽/м²,72
178932.0,2020-09-01,178 932 ₽/м²,72
173542.0,2020-10-01,173 542 ₽/м²,72
176667.0,2020-11-01,176 667 ₽/м²,72
170000.0,2020-12-01,170 000 ₽/м²,72
215217.0,2021-03-01,215 217 ₽/м²,72
204998.0,2021-06-01,204 998 ₽/м²,72
201493.0,2021-11-01,201 493 ₽/м²,72
201493.0,2021-12-01,201 493 ₽/м²,72
269710.0,2022-03-01,269 710 ₽/м²,72
259336.0,2022-04-01,259 336 ₽/м²,72
193498.0,2022-10-01,193 498 ₽/м²,72
225000.0,2023-01-01,225 000 ₽/м²,72
225000.0,2023-02-01,225 000 ₽/м²,72
215000.0,2023-03-01,215 000 ₽/м²,72
211667.0,2023-04-01,211 667 ₽/м²,72
217372.0,2023-05-01,217 372 ₽/м²,72
217372.0,2023-06-01,217 372 ₽/м²,72
216185.0,2023-07-01,216 185 ₽/м²,72
