"value","reportDate","prettyValue","realty_id","Адрес","URL","Год.постройки","Этажность","Высота.потолков","Тип.перекрытий","Подъездов","Количество.лифтов","Квартир","Реновация","Аварийность","Детская.площадка","Спортивная.площадка","Расстояние.до.первой.станции","Расстояние.до.второй.станции","Расстояние.до.третьей.станции","Название.первой.станции","Название.второй.станции","Название.третьей.станции","Ближайшая.станция.после.тритмента.расстояние","Ближайшая.станция.после.тритмента","Ближайшая.станция.до.тритмента.расстояние","Ближайшая.станция.до.тритмента","Сокращение.расстояния","cumprod","discounted_value","Number.of.queries","treatment","distance","weights","subclass"
202941,"2024-07-01","202 941 ₽/м²",83,"Москва, пос. Завода Мосрентген, улица Героя России Соломатина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D1%80%D0%BE%D1%8F+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8+%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%2C+17&totalArea=67.3&roomsCount=3&offerId=312621729&floor=floorOther&repairType=repairTypeEuro",1999,10,2.8,"Железобетонные",2,"2 пассажирских",80,"Нет","Нет","Нет","Нет",1352,2834,4136,"Тютчевская","Корниловская","Саларьево",1352,"Тютчевская",4136,"Саларьево",2784,1.7547,115655.667635493,14210,1,0.688675159615117,1,"1250"
213235,"2024-08-01","213 235 ₽/м²",83,"Москва, пос. Завода Мосрентген, улица Героя России Соломатина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D1%80%D0%BE%D1%8F+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8+%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%2C+17&totalArea=67.3&roomsCount=3&offerId=312621729&floor=floorOther&repairType=repairTypeEuro",1999,10,2.8,"Железобетонные",2,"2 пассажирских",80,"Нет","Нет","Нет","Нет",1352,2834,4136,"Тютчевская","Корниловская","Саларьево",1352,"Тютчевская",4136,"Саларьево",2784,1.7547,121522.197526643,28204,1,0.688675159615117,1,"1251"
213235,"2024-09-01","213 235 ₽/м²",83,"Москва, пос. Завода Мосрентген, улица Героя России Соломатина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D1%80%D0%BE%D1%8F+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8+%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%2C+17&totalArea=67.3&roomsCount=3&offerId=312621729&floor=floorOther&repairType=repairTypeEuro",1999,10,2.8,"Железобетонные",2,"2 пассажирских",80,"Нет","Нет","Нет","Нет",1352,2834,4136,"Тютчевская","Корниловская","Саларьево",1352,"Тютчевская",4136,"Саларьево",2784,1.6769,127160.236150039,78510,1,0.688675159615117,1,"1252"
213235,"2024-10-01","213 235 ₽/м²",83,"Москва, пос. Завода Мосрентген, улица Героя России Соломатина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D1%80%D0%BE%D1%8F+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8+%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%2C+17&totalArea=67.3&roomsCount=3&offerId=312621729&floor=floorOther&repairType=repairTypeEuro",1999,10,2.8,"Железобетонные",2,"2 пассажирских",80,"Нет","Нет","Нет","Нет",1352,2834,4136,"Тютчевская","Корниловская","Саларьево",1352,"Тютчевская",4136,"Саларьево",2784,1.6769,127160.236150039,19733,1,0.688675159615117,1,"1253"
213235,"2024-11-01","213 235 ₽/м²",83,"Москва, пос. Завода Мосрентген, улица Героя России Соломатина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D1%80%D0%BE%D1%8F+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8+%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%2C+17&totalArea=67.3&roomsCount=3&offerId=312621729&floor=floorOther&repairType=repairTypeEuro",1999,10,2.8,"Железобетонные",2,"2 пассажирских",80,"Нет","Нет","Нет","Нет",1352,2834,4136,"Тютчевская","Корниловская","Саларьево",1352,"Тютчевская",4136,"Саларьево",2784,1.6769,127160.236150039,17202,1,0.688675159615117,1,"1254"
213235,"2024-12-01","213 235 ₽/м²",83,"Москва, пос. Завода Мосрентген, улица Героя России Соломатина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D1%80%D0%BE%D1%8F+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8+%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%2C+17&totalArea=67.3&roomsCount=3&offerId=312621729&floor=floorOther&repairType=repairTypeEuro",1999,10,2.8,"Железобетонные",2,"2 пассажирских",80,"Нет","Нет","Нет","Нет",1352,2834,4136,"Тютчевская","Корниловская","Саларьево",1352,"Тютчевская",4136,"Саларьево",2784,1.6248,131237.690792713,38138,1,0.688675159615117,1,"1255"
210645,"2025-01-01","210 645 ₽/м²",83,"Москва, пос. Завода Мосрентген, улица Героя России Соломатина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D1%80%D0%BE%D1%8F+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8+%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%2C+17&totalArea=67.3&roomsCount=3&offerId=312621729&floor=floorOther&repairType=repairTypeEuro",1999,10,2.8,"Железобетонные",2,"2 пассажирских",80,"Нет","Нет","Нет","Нет",1352,2834,4136,"Тютчевская","Корниловская","Саларьево",1352,"Тютчевская",4136,"Саларьево",2784,1.6248,129643.64844904,20747,1,0.688675159615117,1,"1256"
208024,"2025-02-01","208 024 ₽/м²",83,"Москва, пос. Завода Мосрентген, улица Героя России Соломатина, 17","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D1%80%D0%BE%D1%8F+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8+%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%2C+17&totalArea=67.3&roomsCount=3&offerId=312621729&floor=floorOther&repairType=repairTypeEuro",1999,10,2.8,"Железобетонные",2,"2 пассажирских",80,"Нет","Нет","Нет","Нет",1352,2834,4136,"Тютчевская","Корниловская","Саларьево",1352,"Тютчевская",4136,"Саларьево",2784,1.6248,128030.526834072,15638,1,0.688675159615117,1,"1257"
187500,"2020-03-01","187 500 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1,187500,145,1,0.401388597286407,1,"1258"
184722,"2020-04-01","184 722 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1,184722,104,1,0.401388597286407,1,"1259"
183501,"2020-05-01","183 501 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1,183501,89,1,0.401388597286407,1,"1260"
183809,"2020-06-01","183 809 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1.0508,174922.91587362,140,1,0.401388597286407,1,"1261"
178070,"2020-07-01","178 070 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1.0508,169461.362771222,285,1,0.401388597286407,1,"1262"
180071,"2020-08-01","180 071 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1.0508,171365.62618957,231,1,0.401388597286407,1,"1263"
179463,"2020-09-01","179 463 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1.1582,154949.922293214,165,1,0.401388597286407,1,"1264"
170354,"2020-10-01","170 354 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1.1582,147085.132101537,171,1,0.401388597286407,1,"1265"
180310,"2020-11-01","180 310 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1.1582,155681.229494042,1252,1,0.401388597286407,1,"1266"
180310,"2020-12-01","180 310 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1.2571,143433.298862461,3965,1,0.401388597286407,1,"1267"
210177,"2021-01-01","210 177 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1.2571,167191.949725559,4242,1,0.401388597286407,1,"1268"
203128,"2021-02-01","203 128 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1.2571,161584.599474982,2360,1,0.401388597286407,1,"1269"
196078,"2021-03-01","196 078 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1.2618,155395.46679347,5047,1,0.401388597286407,1,"1270"
240113,"2021-06-01","240 113 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1.3949,172136.353860492,8302,1,0.401388597286407,1,"1271"
211929,"2021-07-01","211 929 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1.3949,151931.321241666,15217,1,0.401388597286407,1,"1272"
189394,"2021-08-01","189 394 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1.3949,135776.041293283,7491,1,0.401388597286407,1,"1273"
187879,"2021-09-01","187 879 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1.4572,128931.512489706,11447,1,0.401388597286407,1,"1274"
210546,"2021-10-01","210 546 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1.4572,144486.686796596,3829,1,0.401388597286407,1,"1275"
212819,"2021-11-01","212 819 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1.4572,146046.527587153,5839,1,0.401388597286407,1,"1276"
224088,"2021-12-01","224 088 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1.5085,148550.215445807,8106,1,0.401388597286407,1,"1277"
218122,"2022-01-01","218 122 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1.5085,144595.293337753,5887,1,0.401388597286407,1,"1278"
254425,"2022-02-01","254 425 ₽/м²",87,"Москва, пос. Завода Мосрентген, 24","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+24&totalArea=64.1&roomsCount=3&offerId=313274507&floor=floorOther&repairType=repairTypeCosmetic",1972,12,2.64,"Железобетонные",1,"2 пассажирских",84,"Нет","Нет","Нет","Нет",1641,3472,4311,"Тютчевская","Корниловская","Саларьево",1641,"Тютчевская",4311,"Саларьево",2670,1.5085,168660.921445144,4637,1,0.401388597286407,1,"1279"
