value,reportDate,prettyValue,realtyId
271444.0,2021-04-01,271 444 ₽/м²,42
271444.0,2021-05-01,271 444 ₽/м²,42
215172.0,2021-07-01,215 172 ₽/м²,42
217938.0,2021-08-01,217 938 ₽/м²,42
217938.0,2021-09-01,217 938 ₽/м²,42
319149.0,2022-02-01,319 149 ₽/м²,42
303704.0,2022-04-01,303 704 ₽/м²,42
303704.0,2022-05-01,303 704 ₽/м²,42
348936.0,2022-10-01,348 936 ₽/м²,42
330931.0,2022-11-01,330 931 ₽/м²,42
342164.0,2023-08-01,342 164 ₽/м²,42
347826.0,2023-09-01,347 826 ₽/м²,42
336066.0,2024-02-01,336 066 ₽/м²,42
336438.0,2024-03-01,336 438 ₽/м²,42
328453.0,2024-04-01,328 453 ₽/м²,42
328029.0,2024-05-01,328 029 ₽/м²,42
325897.0,2024-06-01,325 897 ₽/м²,42
325869.0,2024-07-01,325 869 ₽/м²,42
324347.0,2024-08-01,324 347 ₽/м²,42
322660.0,2024-09-01,322 660 ₽/м²,42
322022.0,2024-10-01,322 022 ₽/м²,42
321133.0,2024-11-01,321 133 ₽/м²,42
321133.0,2024-12-01,321 133 ₽/м²,42
321133.0,2025-01-01,321 133 ₽/м²,42
229730.0,2020-05-01,229 730 ₽/м²,43
320627.0,2020-06-01,320 627 ₽/м²,43
350838.0,2020-07-01,350 838 ₽/м²,43
336096.0,2020-08-01,336 096 ₽/м²,43
331376.0,2020-09-01,331 376 ₽/м²,43
331376.0,2020-10-01,331 376 ₽/м²,43
403292.0,2020-11-01,403 292 ₽/м²,43
403292.0,2020-12-01,403 292 ₽/м²,43
250000.0,2021-01-01,250 000 ₽/м²,43
410700.0,2021-03-01,410 700 ₽/м²,43
370370.0,2021-04-01,370 370 ₽/м²,43
308548.0,2021-05-01,308 548 ₽/м²,43
291120.0,2021-06-01,291 120 ₽/м²,43
291134.0,2021-07-01,291 134 ₽/м²,43
316718.0,2021-08-01,316 718 ₽/м²,43
316718.0,2021-09-01,316 718 ₽/м²,43
334328.0,2021-10-01,334 328 ₽/м²,43
311909.0,2021-11-01,311 909 ₽/м²,43
311214.0,2021-12-01,311 214 ₽/м²,43
311214.0,2022-01-01,311 214 ₽/м²,43
350342.0,2022-02-01,350 342 ₽/м²,43
346774.0,2022-03-01,346 774 ₽/м²,43
346774.0,2022-04-01,346 774 ₽/м²,43
346774.0,2022-05-01,346 774 ₽/м²,43
346774.0,2022-06-01,346 774 ₽/м²,43
302083.0,2022-11-01,302 083 ₽/м²,43
286859.0,2022-12-01,286 859 ₽/м²,43
305121.0,2023-01-01,305 121 ₽/м²,43
305121.0,2023-02-01,305 121 ₽/м²,43
305121.0,2023-03-01,305 121 ₽/м²,43
322581.0,2023-04-01,322 581 ₽/м²,43
322581.0,2023-05-01,322 581 ₽/м²,43
322581.0,2023-06-01,322 581 ₽/м²,43
322581.0,2023-07-01,322 581 ₽/м²,43
300153.0,2023-08-01,300 153 ₽/м²,43
328933.0,2023-12-01,328 933 ₽/м²,43
436214.0,2024-03-01,436 214 ₽/м²,43
412282.0,2024-04-01,412 282 ₽/м²,43
384771.0,2024-05-01,384 771 ₽/м²,43
368396.0,2024-06-01,368 396 ₽/м²,43
384615.0,2024-09-01,384 615 ₽/м²,43
367174.0,2024-10-01,367 174 ₽/м²,43
342973.0,2024-11-01,342 973 ₽/м²,43
350031.0,2024-12-01,350 031 ₽/м²,43
382353.0,2025-01-01,382 353 ₽/м²,43
223354.0,2020-02-01,223 354 ₽/м²,44
231762.0,2020-03-01,231 762 ₽/м²,44
227947.0,2020-04-01,227 947 ₽/м²,44
224370.0,2020-05-01,224 370 ₽/м²,44
226643.0,2020-06-01,226 643 ₽/м²,44
232908.0,2020-07-01,232 908 ₽/м²,44
232908.0,2020-08-01,232 908 ₽/м²,44
225434.0,2020-09-01,225 434 ₽/м²,44
231579.0,2020-10-01,231 579 ₽/м²,44
249763.0,2020-11-01,249 763 ₽/м²,44
242265.0,2020-12-01,242 265 ₽/м²,44
242332.0,2021-01-01,242 332 ₽/м²,44
248450.0,2021-02-01,248 450 ₽/м²,44
260990.0,2021-03-01,260 990 ₽/м²,44
257548.0,2021-04-01,257 548 ₽/м²,44
257659.0,2021-05-01,257 659 ₽/м²,44
263886.0,2021-06-01,263 886 ₽/м²,44
264200.0,2021-07-01,264 200 ₽/м²,44
257225.0,2021-08-01,257 225 ₽/м²,44
269909.0,2021-09-01,269 909 ₽/м²,44
289361.0,2021-10-01,289 361 ₽/м²,44
292421.0,2021-11-01,292 421 ₽/м²,44
295729.0,2021-12-01,295 729 ₽/м²,44
306936.0,2022-01-01,306 936 ₽/м²,44
323261.0,2022-02-01,323 261 ₽/м²,44
339207.0,2022-03-01,339 207 ₽/м²,44
348311.0,2022-04-01,348 311 ₽/м²,44
336216.0,2022-05-01,336 216 ₽/м²,44
345989.0,2022-06-01,345 989 ₽/м²,44
341607.0,2022-07-01,341 607 ₽/м²,44
321010.0,2022-08-01,321 010 ₽/м²,44
320626.0,2022-09-01,320 626 ₽/м²,44
325924.0,2022-10-01,325 924 ₽/м²,44
313097.0,2022-11-01,313 097 ₽/м²,44
307724.0,2022-12-01,307 724 ₽/м²,44
317562.0,2023-01-01,317 562 ₽/м²,44
315306.0,2023-02-01,315 306 ₽/м²,44
303232.0,2023-03-01,303 232 ₽/м²,44
302644.0,2023-04-01,302 644 ₽/м²,44
310869.0,2023-05-01,310 869 ₽/м²,44
298803.0,2023-06-01,298 803 ₽/м²,44
301185.0,2023-07-01,301 185 ₽/м²,44
312296.0,2023-08-01,312 296 ₽/м²,44
310264.0,2023-09-01,310 264 ₽/м²,44
313357.0,2023-10-01,313 357 ₽/м²,44
322906.0,2023-11-01,322 906 ₽/м²,44
318106.0,2023-12-01,318 106 ₽/м²,44
327461.0,2024-01-01,327 461 ₽/м²,44
315948.0,2024-02-01,315 948 ₽/м²,44
331891.0,2024-03-01,331 891 ₽/м²,44
331010.0,2024-04-01,331 010 ₽/м²,44
333071.0,2024-05-01,333 071 ₽/м²,44
330908.0,2024-06-01,330 908 ₽/м²,44
336797.0,2024-07-01,336 797 ₽/м²,44
340878.0,2024-08-01,340 878 ₽/м²,44
337437.0,2024-09-01,337 437 ₽/м²,44
334071.0,2024-10-01,334 071 ₽/м²,44
322376.0,2024-11-01,322 376 ₽/м²,44
328119.0,2024-12-01,328 119 ₽/м²,44
321755.0,2025-01-01,321 755 ₽/м²,44
224112.0,2020-02-01,224 112 ₽/м²,45
222396.0,2020-03-01,222 396 ₽/м²,45
213444.0,2020-04-01,213 444 ₽/м²,45
224653.0,2020-05-01,224 653 ₽/м²,45
206157.0,2020-06-01,206 157 ₽/м²,45
207835.0,2020-07-01,207 835 ₽/м²,45
207835.0,2020-08-01,207 835 ₽/м²,45
213767.0,2020-09-01,213 767 ₽/м²,45
213767.0,2020-10-01,213 767 ₽/м²,45
307112.0,2020-11-01,307 112 ₽/м²,45
276940.0,2020-12-01,276 940 ₽/м²,45
276940.0,2021-01-01,276 940 ₽/м²,45
301309.0,2021-02-01,301 309 ₽/м²,45
301309.0,2021-03-01,301 309 ₽/м²,45
293977.0,2021-04-01,293 977 ₽/м²,45
328314.0,2021-05-01,328 314 ₽/м²,45
301447.0,2021-06-01,301 447 ₽/м²,45
301447.0,2021-07-01,301 447 ₽/м²,45
309702.0,2021-08-01,309 702 ₽/м²,45
296537.0,2021-09-01,296 537 ₽/м²,45
300538.0,2021-10-01,300 538 ₽/м²,45
304350.0,2021-11-01,304 350 ₽/м²,45
310014.0,2021-12-01,310 014 ₽/м²,45
311075.0,2022-02-01,311 075 ₽/м²,45
328240.0,2022-03-01,328 240 ₽/м²,45
317590.0,2022-04-01,317 590 ₽/м²,45
291090.0,2022-05-01,291 090 ₽/м²,45
313394.0,2022-06-01,313 394 ₽/м²,45
319795.0,2022-07-01,319 795 ₽/м²,45
305332.0,2022-08-01,305 332 ₽/м²,45
306267.0,2022-09-01,306 267 ₽/м²,45
316595.0,2022-10-01,316 595 ₽/м²,45
307086.0,2022-11-01,307 086 ₽/м²,45
300978.0,2022-12-01,300 978 ₽/м²,45
291151.0,2023-01-01,291 151 ₽/м²,45
298630.0,2023-02-01,298 630 ₽/м²,45
315789.0,2023-03-01,315 789 ₽/м²,45
270441.0,2023-04-01,270 441 ₽/м²,45
302130.0,2023-05-01,302 130 ₽/м²,45
310038.0,2023-06-01,310 038 ₽/м²,45
297125.0,2023-07-01,297 125 ₽/м²,45
316334.0,2023-08-01,316 334 ₽/м²,45
334408.0,2023-09-01,334 408 ₽/м²,45
329107.0,2023-10-01,329 107 ₽/м²,45
334652.0,2023-11-01,334 652 ₽/м²,45
328326.0,2023-12-01,328 326 ₽/м²,45
324690.0,2024-01-01,324 690 ₽/м²,45
308307.0,2024-02-01,308 307 ₽/м²,45
307426.0,2024-03-01,307 426 ₽/м²,45
325115.0,2024-04-01,325 115 ₽/м²,45
326219.0,2024-05-01,326 219 ₽/м²,45
320096.0,2024-06-01,320 096 ₽/м²,45
331584.0,2024-07-01,331 584 ₽/м²,45
328575.0,2024-08-01,328 575 ₽/м²,45
344023.0,2024-09-01,344 023 ₽/м²,45
349430.0,2024-10-01,349 430 ₽/м²,45
337171.0,2024-11-01,337 171 ₽/м²,45
328817.0,2024-12-01,328 817 ₽/м²,45
330937.0,2025-01-01,330 937 ₽/м²,45
186546.0,2020-03-01,186 546 ₽/м²,46
185714.0,2020-04-01,185 714 ₽/м²,46
185714.0,2020-05-01,185 714 ₽/м²,46
264310.0,2021-05-01,264 310 ₽/м²,46
249158.0,2021-06-01,249 158 ₽/м²,46
237374.0,2021-07-01,237 374 ₽/м²,46
253333.0,2022-01-01,253 333 ₽/м²,46
303784.0,2022-02-01,303 784 ₽/м²,46
357207.0,2022-03-01,357 207 ₽/м²,46
304682.0,2022-04-01,304 682 ₽/м²,46
304081.0,2022-05-01,304 081 ₽/м²,46
345345.0,2022-06-01,345 345 ₽/м²,46
289339.0,2022-07-01,289 339 ₽/м²,46
233333.0,2022-08-01,233 333 ₽/м²,46
298972.0,2022-09-01,298 972 ₽/м²,46
291572.0,2022-10-01,291 572 ₽/м²,46
304514.0,2022-11-01,304 514 ₽/м²,46
300543.0,2022-12-01,300 543 ₽/м²,46
295384.0,2023-01-01,295 384 ₽/м²,46
303221.0,2023-02-01,303 221 ₽/м²,46
274426.0,2023-03-01,274 426 ₽/м²,46
263566.0,2023-04-01,263 566 ₽/м²,46
245000.0,2023-09-01,245 000 ₽/м²,46
250000.0,2023-10-01,250 000 ₽/м²,46
246667.0,2024-01-01,246 667 ₽/м²,46
241667.0,2024-02-01,241 667 ₽/м²,46
241667.0,2024-04-01,241 667 ₽/м²,46
241667.0,2024-05-01,241 667 ₽/м²,46
241667.0,2024-06-01,241 667 ₽/м²,46
266704.0,2024-10-01,266 704 ₽/м²,46
281372.0,2024-11-01,281 372 ₽/м²,46
249922.0,2024-12-01,249 922 ₽/м²,46
249922.0,2025-01-01,249 922 ₽/м²,46
